Time/s,True_SOC,50,100,200,300
4192,0.55048,0.552071512,0.552103937,0.555510521,0.541511774
4193,0.55048,0.552182257,0.552254379,0.555524051,0.541703999
4194,0.55048,0.552281022,0.552381277,0.555537701,0.541942775
4195,0.55048,0.5523628,0.552476704,0.555545926,0.542167187
4196,0.55048,0.552424312,0.552538872,0.555547774,0.542382121
4197,0.55048,0.5524652,0.552565813,0.555539668,0.542553902
4198,0.55048,0.552484691,0.552559555,0.555524766,0.54271394
4199,0.55048,0.552483439,0.552520812,0.555502713,0.54283762
4200,0.55048,0.552463293,0.552452564,0.555471003,0.542883635
4201,0.55048,0.552423716,0.552360475,0.555426359,0.542797506
4202,0.55011,0.5523054,0.552155554,0.555069089,0.542714477
4203,0.54974,0.552108824,0.551846802,0.554457426,0.542550921
4204,0.54938,0.551866472,0.551442981,0.553765237,0.542362988
4205,0.54919,0.551605165,0.550950527,0.553149104,0.542169869
4206,0.54881,0.551340282,0.550380051,0.552705467,0.542029798
4207,0.54844,0.551062882,0.549739957,0.552445531,0.54188025
4208,0.54806,0.550766826,0.549042761,0.552324533,0.541693449
4209,0.54768,0.550448179,0.548302829,0.552271843,0.541473925
4210,0.5473,0.550103068,0.547535539,0.55221647,0.541217327
4211,0.54692,0.549738824,0.546754241,0.552110434,0.54101491
4212,0.54653,0.549350083,0.545964599,0.5519256,0.540872097
4213,0.54615,0.548925817,0.545171261,0.551648915,0.54069066
4214,0.54577,0.548479676,0.544380069,0.551291883,0.540508747
4215,0.54539,0.548015893,0.543593168,0.55087775,0.540346146
4216,0.54513,0.547537327,0.542811036,0.550429583,0.540165603
4217,0.54461,0.547053158,0.542035162,0.549976051,0.540005267
4218,0.54424,0.546566665,0.541259944,0.549531579,0.539873064
4219,0.54387,0.546066999,0.540483415,0.549094915,0.539663553
4220,0.54351,0.54554975,0.539713144,0.54865706,0.539239407
4221,0.54314,0.5450477,0.538962066,0.548227727,0.538735628
4222,0.54281,0.544568479,0.538238227,0.547812581,0.538201094
4223,0.5424,0.544100702,0.537553906,0.547408104,0.537548065
4224,0.54207,0.543661177,0.536921024,0.547018349,0.536846519
4225,0.54167,0.54326123,0.536343932,0.546651661,0.536215365
4226,0.54134,0.542890251,0.535820603,0.546303272,0.535637856
4227,0.54094,0.542539239,0.535349548,0.545964956,0.535063624
4228,0.54061,0.54221797,0.534925342,0.545638621,0.534593642
4229,0.5402,0.541917682,0.534536839,0.5453192,0.534226
4230,0.53987,0.541629016,0.534171939,0.544999659,0.533942461
4231,0.53947,0.541335285,0.533821464,0.544667006,0.533631444
4232,0.53914,0.541052341,0.533477962,0.544329166,0.533401549
4233,0.53873,0.540771663,0.533129394,0.543987811,0.533266664
4234,0.5384,0.540465891,0.532769322,0.543624699,0.533024967
4235,0.538,0.54015404,0.53240031,0.54325062,0.532748103
4236,0.53767,0.53982991,0.532024324,0.542863131,0.532381237
4237,0.53727,0.539504409,0.531649351,0.542473137,0.53196764
4238,0.53694,0.539179862,0.531280518,0.542087615,0.531535089
4239,0.53653,0.538857818,0.530922592,0.541710913,0.531088412
4240,0.5362,0.538544297,0.530576348,0.541348934,0.530689478
4241,0.5358,0.538239717,0.530236185,0.541005194,0.530400038
4242,0.53547,0.537911236,0.529898167,0.540653348,0.530018032
4243,0.53506,0.537581205,0.529567182,0.540297866,0.52959156
4244,0.53473,0.537256658,0.529243886,0.539942384,0.52918756
4245,0.53433,0.536931813,0.528930008,0.539581835,0.528753757
4246,0.534,0.53660053,0.528633714,0.539210558,0.528203547
4247,0.5336,0.536285043,0.528365254,0.538842499,0.527619302
4248,0.53327,0.535993636,0.52812916,0.538487792,0.52707994
4249,0.53286,0.535724342,0.527926207,0.53815043,0.526610792
4250,0.53253,0.535479665,0.527749121,0.537835777,0.526289105
4251,0.53213,0.535244644,0.52758652,0.537531972,0.526070535
4252,0.53202,0.535050929,0.527507782,0.537359774,0.525861323
4253,0.53182,0.534903288,0.527490914,0.53730005,0.525694788
4254,0.53162,0.534778297,0.527517915,0.537272513,0.525539756
4255,0.53141,0.534655869,0.52757585,0.537200332,0.525319815
4256,0.53121,0.534538269,0.527656615,0.537060022,0.525130332
4257,0.53102,0.534426093,0.527745962,0.536858678,0.525081217
4258,0.53082,0.534302354,0.527826667,0.53660208,0.52512151
4259,0.53061,0.534156859,0.527883887,0.536307812,0.525185287
4260,0.53041,0.533990145,0.527905107,0.535998821,0.525243044
4261,0.5302,0.533799589,0.52788353,0.535690665,0.525252044
4262,0.52998,0.533590794,0.527815461,0.535404086,0.525255024
4263,0.52976,0.533362389,0.52769798,0.535138965,0.525230169
4264,0.52959,0.533104658,0.527534366,0.534876585,0.525057077
4265,0.52937,0.532825768,0.527337134,0.534614384,0.52470994
4266,0.52919,0.532542706,0.527122498,0.534359276,0.524245501
4267,0.52898,0.532266676,0.52690655,0.534122765,0.523759723
4268,0.5288,0.531999469,0.52669853,0.533912718,0.523341298
4269,0.52858,0.531728983,0.526502132,0.533710241,0.522910774
4270,0.52841,0.531471193,0.526316881,0.533534408,0.522618473
4271,0.52819,0.531205952,0.526135802,0.533359528,0.522377491
4272,0.52801,0.530931771,0.525954247,0.53318131,0.522182822
4273,0.5278,0.530651689,0.525765598,0.532996595,0.522035003
4274,0.52762,0.530363142,0.525565028,0.532800078,0.521909714
4275,0.5274,0.530062556,0.52535069,0.532588899,0.521770775
4276,0.5272,0.529754758,0.525122225,0.532368958,0.521628678
4277,0.52701,0.529445708,0.524877846,0.532150328,0.5215258
4278,0.52681,0.529127538,0.524615526,0.531930029,0.521437526
4279,0.52661,0.528788686,0.524338484,0.531681776,0.521172225
4280,0.52642,0.528453112,0.524058342,0.531433165,0.520832777
4281,0.52622,0.52813226,0.523783743,0.531191826,0.520459235
4282,0.52602,0.527822375,0.523526728,0.530953348,0.52000457
4283,0.52583,0.527529716,0.523300588,0.530723929,0.519476116
4284,0.52563,0.527267337,0.523116946,0.530506372,0.518878996
4285,0.52543,0.527055204,0.522981822,0.530342162,0.518476605
4286,0.52523,0.526874006,0.522885799,0.530206978,0.518229842
4287,0.52504,0.526712954,0.52281487,0.530095935,0.518166304
4288,0.52484,0.52655524,0.522747099,0.529988468,0.51824832
4289,0.52464,0.52638483,0.522662938,0.529855549,0.518357873
4290,0.52445,0.526203513,0.52254796,0.529700816,0.518520236
4291,0.52425,0.525996983,0.522392154,0.529507935,0.518640935
4292,0.52405,0.525768042,0.522194982,0.529271305,0.518621445
4293,0.52386,0.525524378,0.521966517,0.529002428,0.51843524
4294,0.52366,0.525282979,0.521719515,0.528735638,0.518196166
4295,0.52346,0.525048196,0.521461248,0.528490543,0.517988443
4296,0.52327,0.524810135,0.521196842,0.528254628,0.517736554
4297,0.52307,0.524568975,0.52093339,0.528028548,0.517422974
4298,0.52287,0.524334252,0.520674825,0.527824402,0.517133355
4299,0.52267,0.52410382,0.520421922,0.527632892,0.516866386
4300,0.52248,0.523875475,0.520174563,0.527451754,0.516644776
4301,0.52228,0.523642838,0.519929349,0.527267039,0.516426206
4302,0.52208,0.523410201,0.51968658,0.527078271,0.51621598
4303,0.52189,0.523174703,0.519446015,0.526878834,0.515986502
4304,0.52169,0.52293545,0.519211709,0.52666086,0.515673876
4305,0.52149,0.522711396,0.518988132,0.526450634,0.515385926
4306,0.5213,0.522503555,0.518773019,0.526262641,0.515219033
4307,0.5211,0.522295058,0.518559694,0.526084065,0.515134931
4308,0.5209,0.522080958,0.518336952,0.525915384,0.515148461
4309,0.5207,0.521841168,0.518097043,0.525716007,0.51506412
4310,0.52051,0.521590531,0.517841101,0.525502563,0.514925838
4311,0.52031,0.521331251,0.517573357,0.525266945,0.514682114
4312,0.52011,0.521074772,0.517303884,0.525027633,0.514384806
4313,0.51992,0.520822942,0.517041922,0.524788678,0.514034688
4314,0.51972,0.520583272,0.516795874,0.524560988,0.513663471
4315,0.51952,0.520361423,0.516569436,0.524358153,0.513344586
4316,0.51933,0.520144403,0.51636523,0.524154603,0.512969375
4317,0.51913,0.519942522,0.516188622,0.52396065,0.51257515
4318,0.51893,0.519756496,0.516043365,0.523771644,0.512158155
4319,0.51873,0.519601822,0.515930474,0.523606241,0.511828005
4320,0.51854,0.519465804,0.515846014,0.523454607,0.511585712
4321,0.51834,0.51934737,0.515780926,0.523319066,0.511470318
4322,0.51814,0.519234896,0.515720427,0.523189187,0.511474133
4323,0.51795,0.519115984,0.51564908,0.523051381,0.511558414
4324,0.51775,0.518979728,0.515554607,0.52288872,0.511642814
4325,0.51755,0.518822372,0.515431941,0.522689462,0.511638343
4326,0.51736,0.518654346,0.515282512,0.522469342,0.51157105
4327,0.51716,0.518471122,0.515114605,0.522217631,0.511342585
4328,0.51696,0.51828891,0.514942586,0.521962881,0.511014342
4329,0.51677,0.518124938,0.51477617,0.521730959,0.510690868
4330,0.51657,0.517973483,0.514621675,0.521525443,0.510404289
4331,0.51637,0.517829061,0.514479697,0.521343827,0.510163844
4332,0.51617,0.517687678,0.514346957,0.521176577,0.509958148
4333,0.51598,0.517546475,0.514219105,0.521015525,0.509783685
4334,0.51578,0.51740545,0.514092088,0.520848215,0.509608805
4335,0.51558,0.517265379,0.513961971,0.520685971,0.509503663
4336,0.51539,0.517115474,0.513825178,0.520501077,0.509359121
4337,0.51519,0.516966462,0.513680398,0.520319164,0.509265602
4338,0.51499,0.516812325,0.513521612,0.520138383,0.509236515
4339,0.5148,0.516646266,0.513342679,0.519950449,0.509234905
4340,0.5146,0.516460776,0.513139069,0.519751608,0.5092296
4341,0.5144,0.516257286,0.512906075,0.519547105,0.509232819
4342,0.5142,0.516033709,0.512639761,0.519334793,0.509234548
4343,0.51401,0.515791118,0.512336433,0.519121349,0.509259641
4344,0.51381,0.515520871,0.511993587,0.518896818,0.509266794
4345,0.51361,0.515220523,0.511610568,0.518662214,0.509244025
4346,0.51342,0.51488924,0.511190057,0.518407226,0.509130418
4347,0.51322,0.514527917,0.510744333,0.518116713,0.508808792
4348,0.51302,0.514155507,0.51029402,0.517809629,0.508291185
4349,0.51283,0.513799667,0.509858251,0.517526448,0.507726252
4350,0.51263,0.513461173,0.509454668,0.517266214,0.507126749
4351,0.51243,0.513150096,0.509094417,0.517047167,0.506580651
4352,0.51224,0.51286298,0.508783758,0.516864359,0.506089449
4353,0.51205,0.512597501,0.508521974,0.516707659,0.505653203
4354,0.51186,0.5123505,0.508307636,0.516551495,0.505209088
4355,0.51168,0.512123644,0.508143604,0.516383171,0.504714489
4356,0.51149,0.511926889,0.508035243,0.516207933,0.504188359
4357,0.5113,0.511775017,0.507985592,0.516046047,0.50372088
4358,0.51111,0.511671484,0.507988572,0.515924811,0.503462851
4359,0.51092,0.511600196,0.508027792,0.515826762,0.503401279
4360,0.51073,0.511542797,0.508080602,0.515746474,0.503544867
4361,0.51054,0.511479557,0.508119643,0.515658021,0.50382483
4362,0.51035,0.511389375,0.508123815,0.515527189,0.504096389
4363,0.51016,0.511273026,0.508080602,0.51535362,0.504311621
4364,0.50997,0.511130452,0.507986963,0.5151335,0.504405439
4365,0.50979,0.510968268,0.507848561,0.514886558,0.504391074
4366,0.5096,0.510792553,0.507674992,0.514621198,0.504247367
4367,0.50941,0.510605693,0.507482708,0.514343977,0.503937125
4368,0.50922,0.510424078,0.507289767,0.514079094,0.503508031
4369,0.50903,0.510251462,0.507115602,0.513828039,0.502953529
4370,0.50884,0.510104179,0.506978095,0.513609827,0.502346158
4371,0.50865,0.509993076,0.50688827,0.513440728,0.50179857
4372,0.50846,0.509918153,0.506846905,0.513322532,0.501399517
4373,0.50827,0.509865463,0.506846547,0.513231039,0.501136541
4374,0.50808,0.509826899,0.506873906,0.513152242,0.501011372
4375,0.5079,0.509795427,0.506910682,0.513072252,0.501022696
4376,0.50771,0.509754956,0.506940842,0.512967169,0.501101911
4377,0.50752,0.509701788,0.506952047,0.512826443,0.501186848
4378,0.50733,0.50963676,0.506936252,0.512658477,0.501275182
4379,0.50714,0.509555519,0.506889343,0.512463868,0.501334369
4380,0.50695,0.509461939,0.506808937,0.512261271,0.501395643
4381,0.50676,0.50934267,0.506697834,0.512027383,0.501330256
4382,0.50657,0.50920552,0.506567121,0.511771381,0.501092255
4383,0.50638,0.509068787,0.506430447,0.511521161,0.500745058
4384,0.50619,0.508948743,0.506299376,0.511304975,0.500404656
4385,0.50601,0.508846402,0.506177008,0.511143148,0.500203073
4386,0.50582,0.508748531,0.50605619,0.511014283,0.500136435
4387,0.50563,0.508633912,0.505927265,0.510884523,0.500117421
4388,0.50544,0.508501172,0.505778551,0.510748684,0.500145197
4389,0.50525,0.508342922,0.505602241,0.510582447,0.500146568
4390,0.50506,0.508166432,0.505393922,0.510397553,0.5001508
4391,0.50487,0.507973492,0.505147755,0.51020807,0.500215232
4392,0.50468,0.507751286,0.50486052,0.50999397,0.500262618
4393,0.50449,0.507497966,0.50453186,0.509761393,0.500270784
4394,0.5043,0.507208526,0.504167259,0.509491146,0.500123441
4395,0.50411,0.506895006,0.503781378,0.509195864,0.499791831
4396,0.50393,0.506582439,0.503388464,0.50892067,0.499408066
4397,0.50374,0.50627178,0.503003716,0.508656085,0.498951852
4398,0.50355,0.505978465,0.502637088,0.508435845,0.498547077
4399,0.50336,0.505694449,0.50229007,0.508250415,0.498221368
4400,0.50317,0.505411923,0.501961529,0.50807631,0.497927785
4401,0.50298,0.505130529,0.501647949,0.507909834,0.497674048
4402,0.50279,0.504853666,0.501341939,0.507754266,0.497508645
4403,0.5026,0.50456214,0.501042604,0.507558882,0.497264355
4404,0.50241,0.504266024,0.5007568,0.507327974,0.496889502
4405,0.50222,0.503993273,0.500488579,0.507113755,0.49654457
4406,0.50204,0.503739119,0.500241399,0.506907463,0.496229559
4407,0.50185,0.503504634,0.500015438,0.506723821,0.495992452
4408,0.50166,0.503279567,0.499804497,0.506556392,0.495832056
4409,0.50147,0.50305301,0.49960351,0.506378949,0.495659709
4410,0.50128,0.502830744,0.49940756,0.506205499,0.495510548
4411,0.50109,0.502605557,0.499215096,0.50601393,0.495315284
4412,0.5009,0.50238061,0.499031365,0.505797803,0.495014548
4413,0.50071,0.502166212,0.4988662,0.50556916,0.494609207
4414,0.50052,0.501984477,0.498725533,0.505372524,0.494250029
4415,0.50033,0.501829267,0.498610437,0.505206227,0.493979931
4416,0.50015,0.501698732,0.498510838,0.505088806,0.493908614
4417,0.49996,0.501571119,0.498408467,0.504991233,0.49400872
4418,0.49977,0.501427114,0.498281956,0.504891276,0.494238079
4419,0.49958,0.501246989,0.498114526,0.504743397,0.494444549
4420,0.49939,0.501028717,0.497900307,0.504534185,0.494523495
4421,0.4992,0.500778258,0.4976466,0.50426054,0.494385153
4422,0.49901,0.500524938,0.497364998,0.503983796,0.494166762
4423,0.49882,0.500270903,0.497069091,0.503708661,0.493879378
4424,0.49863,0.500016987,0.496773839,0.503441393,0.49351263
4425,0.49844,0.499769151,0.496491164,0.503196239,0.493095905
4426,0.49826,0.499540746,0.496224493,0.503003955,0.492760509
4427,0.49807,0.499327004,0.495968699,0.502861559,0.492578387
4428,0.49788,0.499104977,0.495717227,0.502721965,0.492456555
4429,0.49769,0.498869061,0.495463878,0.502563953,0.492325574
4430,0.4975,0.498627752,0.495198876,0.502409577,0.492267519
4431,0.49731,0.498370826,0.494916469,0.502227128,0.492207408
4432,0.49712,0.498101205,0.494613767,0.502024591,0.492142439
4433,0.49693,0.497814953,0.494291455,0.501793325,0.49201861
4434,0.49674,0.497517854,0.493954003,0.501545906,0.491831809
4435,0.49655,0.497215837,0.493605822,0.501300752,0.491617978
4436,0.49636,0.496901125,0.493258387,0.501031995,0.49126935
4437,0.49618,0.496596843,0.492921293,0.500782371,0.490877926
4438,0.49599,0.496307373,0.492600918,0.500562251,0.490505248
4439,0.4958,0.496032864,0.492300659,0.50036931,0.490175903
4440,0.49561,0.495774359,0.492015958,0.500214934,0.489965528
4441,0.49542,0.495509326,0.491743267,0.50004822,0.489757091
4442,0.49523,0.495240211,0.491481811,0.499860585,0.489497393
4443,0.49504,0.494973689,0.491233468,0.499656707,0.489183962
4444,0.49485,0.494721681,0.491001338,0.499451637,0.488857448
4445,0.49466,0.494489908,0.490787983,0.499257028,0.488561302
4446,0.49447,0.494271755,0.490594685,0.49907133,0.488299966
4447,0.49429,0.494073629,0.490414381,0.498915642,0.488152921
4448,0.4941,0.493868679,0.490245759,0.498733014,0.4879601
4449,0.49391,0.493670851,0.490085423,0.49855566,0.4877792
4450,0.49372,0.493475258,0.489932418,0.4983612,0.487550735
4451,0.49353,0.493286848,0.489791811,0.498153776,0.487256348
